video_id,creator_id,archetype,niche_category,publish_date,video_length_mins,views,retention_rate,ctr,rpm,revenue
73063,2898,Emerging Dabblers,Lifestyle,2024-05-03,6.9,37,12.45,2.48,1.93,0.07
54749,1672,Consistent Volume Builders,Travel,2024-04-07,17.1,1818,27.14,5.18,2.14,3.89
99387,400,High-Retention Niche Specialists,Health & Fitness Coaching,2024-04-07,14.1,96,46.13,4.55,1.31,0.13
82454,920,High-Retention Niche Specialists,Entertainment,2024-06-14,27.7,1104,52.0,6.78,1.76,1.95
39458,2391,Consistent Volume Builders,Food & Cooking,2024-06-29,6.4,263,26.94,2.79,4.14,1.09
64807,2650,Consistent Volume Builders,Travel,2024-05-09,9.0,388,29.19,3.25,3.18,1.23
110376,816,High-Retention Niche Specialists,Personal Finance,2024-05-06,13.9,4289,46.77,3.48,0.99,4.26
59701,2267,Consistent Volume Builders,Lifestyle,2024-04-18,11.0,153,19.39,3.83,1.4,0.21
74801,1202,Viral Spike Chasers,Gaming,2024-04-18,11.6,1206,16.79,9.13,1.36,1.64
4354,2342,Consistent Volume Builders,Travel,2024-04-14,11.4,194,27.29,6.73,4.08,0.79
43268,1539,Consistent Volume Builders,Gaming,2024-05-07,1.5,925,33.93,3.75,2.42,2.24
60477,2647,Consistent Volume Builders,Travel,2024-04-26,11.1,129,33.94,3.87,3.79,0.49
44888,3301,Emerging Dabblers,Gaming,2024-04-16,10.1,47,21.86,1.25,2.55,0.12
104419,147,Subscriber Giants,Health & Fitness Coaching,2024-05-16,4.6,7032,32.78,8.86,4.45,31.3
19518,2091,Consistent Volume Builders,Lifestyle,2024-04-26,11.2,279,26.63,4.84,2.46,0.69
17364,296,Subscriber Giants,Personal Finance,2024-04-28,15.9,25912,40.01,6.04,2.92,75.74
28706,1335,Viral Spike Chasers,Entertainment,2024-04-13,6.1,15999,14.04,13.62,2.7,43.26
72170,98,Subscriber Giants,Gaming,2024-06-19,23.1,9609,26.92,6.26,6.19,59.48
86519,2174,Consistent Volume Builders,Food & Cooking,2024-04-16,7.9,287,43.83,5.24,2.47,0.71
44166,1443,Viral Spike Chasers,Lifestyle,2024-04-05,0.9,330,17.77,7.76,1.43,0.47
103153,2256,Consistent Volume Builders,Gaming,2024-06-07,11.7,362,20.34,4.72,3.86,1.4
31714,2577,Consistent Volume Builders,Gaming,2024-06-27,8.6,228,30.0,5.56,1.94,0.44
36708,1652,Consistent Volume Builders,Personal Finance,2024-06-02,9.4,97,36.42,3.81,3.29,0.32
64732,2499,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-23,4.9,645,33.73,5.38,1.72,1.11
101861,955,High-Retention Niche Specialists,Education / Test Prep,2024-06-10,17.8,2214,41.92,4.26,0.77,1.69
42204,1197,Viral Spike Chasers,Health & Fitness Coaching,2024-04-05,1.4,2091,25.7,6.04,1.41,2.94
12278,2701,Consistent Volume Builders,Food & Cooking,2024-05-13,12.5,950,35.15,3.52,2.57,2.44
75373,3530,Emerging Dabblers,Tech Deep-Dive Reviews,2024-04-03,0.5,1411,15.31,2.36,2.59,3.65
51480,2690,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-21,8.8,82,24.88,2.11,2.82,0.23
97218,704,High-Retention Niche Specialists,Education / Test Prep,2024-06-07,17.5,934,49.86,6.58,0.9,0.84
30692,2633,Consistent Volume Builders,Travel,2024-04-10,10.1,142,33.84,5.5,2.17,0.31
90103,1225,Viral Spike Chasers,Lifestyle,2024-05-09,8.9,9270,22.95,10.38,2.35,21.78
6228,2546,Consistent Volume Builders,Education / Test Prep,2024-06-07,8.4,269,40.15,5.37,2.19,0.59
60476,2647,Consistent Volume Builders,Travel,2024-04-26,11.4,176,26.38,5.37,3.16,0.56
79895,3845,Emerging Dabblers,Tech Deep-Dive Reviews,2024-04-29,5.1,117,27.18,3.54,2.23,0.26
96694,2522,Consistent Volume Builders,Health & Fitness Coaching,2024-06-04,9.7,232,29.25,4.4,2.62,0.61
12606,2467,Consistent Volume Builders,Entertainment,2024-05-31,9.2,397,40.61,4.01,2.13,0.85
1646,2579,Consistent Volume Builders,Travel,2024-06-29,11.6,189,48.28,3.88,3.23,0.61
22063,1062,Viral Spike Chasers,Gaming,2024-05-30,0.5,938,27.38,9.71,1.49,1.4
77232,1793,Consistent Volume Builders,Travel,2024-06-06,13.4,226,35.89,4.72,2.24,0.51
48634,483,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-05-02,16.6,636,64.16,5.42,1.04,0.66
102441,2201,Consistent Volume Builders,Food & Cooking,2024-04-09,10.0,674,42.69,4.12,3.42,2.3
64726,2499,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-11,2.8,617,35.9,5.51,2.24,1.38
72286,149,Subscriber Giants,Gaming,2024-05-02,17.0,68229,47.68,7.19,4.15,283.15
85622,1969,Consistent Volume Builders,Personal Finance,2024-05-02,16.6,818,24.78,6.78,3.28,2.69
83431,2473,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-23,13.5,370,44.31,4.28,2.98,1.1
48065,509,High-Retention Niche Specialists,Personal Finance,2024-04-12,16.8,484,58.78,5.19,0.82,0.39
13218,64,Subscriber Giants,DIY & Craft Tutorials,2024-04-03,15.8,16828,63.87,5.9,4.71,79.34
8381,439,High-Retention Niche Specialists,Health & Fitness Coaching,2024-05-14,27.7,1925,55.27,2.68,0.98,1.88
106289,1999,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-03,10.3,1639,27.93,3.59,2.19,3.59
61526,1926,Consistent Volume Builders,Gaming,2024-06-25,6.0,422,27.5,5.15,3.11,1.31
80247,1856,Consistent Volume Builders,Travel,2024-05-26,5.1,3516,25.85,5.24,1.73,6.08
16327,1922,Consistent Volume Builders,Entertainment,2024-05-18,9.4,290,36.23,4.7,2.04,0.59
827,2384,Consistent Volume Builders,Food & Cooking,2024-05-09,10.8,2267,40.59,4.21,2.06,4.66
101558,1800,Consistent Volume Builders,Food & Cooking,2024-06-26,9.7,416,23.98,5.34,3.33,1.38
12706,70,Subscriber Giants,Lifestyle,2024-04-06,11.3,17977,59.32,4.09,4.59,82.59
22218,1872,Consistent Volume Builders,Lifestyle,2024-04-03,13.0,490,47.93,5.97,2.44,1.2
33920,211,Subscriber Giants,Personal Finance,2024-05-25,17.6,26666,64.48,5.65,3.38,90.05
31552,2440,Consistent Volume Builders,Travel,2024-04-23,10.1,535,42.96,5.14,3.91,2.09
35033,1847,Consistent Volume Builders,Travel,2024-04-19,4.3,152,20.22,8.0,2.44,0.37
39167,200,Subscriber Giants,Gaming,2024-04-08,17.7,13232,31.36,3.5,3.82,50.49
16530,1736,Consistent Volume Builders,Lifestyle,2024-05-25,13.5,458,30.28,4.86,3.03,1.39
59216,2378,Consistent Volume Builders,Entertainment,2024-04-22,11.1,1024,32.15,3.28,1.5,1.53
63305,2508,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-13,8.4,909,31.3,4.25,3.58,3.26
45790,1750,Consistent Volume Builders,Entertainment,2024-05-27,11.5,767,23.48,5.83,2.79,2.14
108694,2732,Consistent Volume Builders,Health & Fitness Coaching,2024-05-21,16.9,498,30.28,5.25,2.33,1.16
65188,1436,Viral Spike Chasers,Gaming,2024-06-04,2.2,3083,29.84,15.49,2.46,7.59
109829,2569,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-27,18.3,91,40.11,4.59,0.79,0.07
47453,2382,Consistent Volume Builders,Food & Cooking,2024-05-19,12.2,97,26.71,3.67,2.11,0.2
83137,1976,Consistent Volume Builders,Lifestyle,2024-04-29,7.9,403,31.1,6.16,3.12,1.26
77108,2468,Consistent Volume Builders,Travel,2024-05-02,13.3,173,48.28,2.85,1.85,0.32
86949,138,Subscriber Giants,Entertainment,2024-05-11,16.0,41254,37.22,4.23,4.99,205.9
94750,2240,Consistent Volume Builders,Food & Cooking,2024-05-01,10.9,236,37.83,4.48,1.61,0.38
18276,153,Subscriber Giants,Gaming,2024-06-02,19.0,9843,36.61,4.36,3.11,30.64
69533,2415,Consistent Volume Builders,Food & Cooking,2024-04-03,7.1,588,29.46,3.93,2.26,1.33
77130,2468,Consistent Volume Builders,Travel,2024-06-05,16.0,155,41.53,2.55,1.79,0.28
25766,377,High-Retention Niche Specialists,Entertainment,2024-06-27,16.6,1040,70.42,6.06,1.98,2.06
85356,2262,Consistent Volume Builders,Travel,2024-04-25,12.7,236,37.61,4.67,2.98,0.7
831,2384,Consistent Volume Builders,Food & Cooking,2024-05-23,9.3,635,30.04,4.68,2.94,1.87
34869,2375,Consistent Volume Builders,Travel,2024-05-31,9.8,526,21.62,4.74,2.5,1.32
109275,1797,Consistent Volume Builders,Gaming,2024-06-13,8.9,198,54.52,3.78,3.58,0.71
27855,2092,Consistent Volume Builders,Personal Finance,2024-05-23,9.1,338,22.24,3.73,4.1,1.39
10732,3401,Emerging Dabblers,Travel,2024-05-30,7.8,26,23.14,3.12,2.59,0.07
100065,2538,Consistent Volume Builders,Personal Finance,2024-04-16,13.4,181,35.18,4.79,2.04,0.37
84250,1775,Consistent Volume Builders,Travel,2024-05-07,17.2,349,41.51,3.1,3.23,1.13
82079,1630,Consistent Volume Builders,Lifestyle,2024-04-21,6.1,217,32.11,5.19,2.23,0.48
44928,2607,Consistent Volume Builders,Travel,2024-06-04,7.1,560,23.07,5.25,1.98,1.11
49907,1196,Viral Spike Chasers,Lifestyle,2024-04-05,11.0,381,19.72,8.13,1.29,0.49
110641,1580,Consistent Volume Builders,Travel,2024-06-26,13.8,294,24.66,4.86,1.89,0.55
102636,254,Subscriber Giants,Tech Deep-Dive Reviews,2024-05-08,12.8,14058,31.83,7.49,5.44,76.44
113076,1239,Viral Spike Chasers,Lifestyle,2024-05-01,9.3,7918,32.3,8.88,0.82,6.48
33803,1830,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-08,5.3,1521,7.98,4.06,2.69,4.09
105552,2433,Consistent Volume Builders,Food & Cooking,2024-05-11,5.9,115,39.82,2.78,1.77,0.2
72812,168,Subscriber Giants,Entertainment,2024-06-15,8.3,5220,63.66,4.43,5.27,27.53
82301,75,Subscriber Giants,Entertainment,2024-05-05,13.6,17696,26.85,4.26,4.14,73.2
109834,2569,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-02,19.0,320,35.95,5.94,1.11,0.36
112411,748,High-Retention Niche Specialists,DIY & Craft Tutorials,2024-04-30,33.4,1241,47.8,6.06,1.84,2.28
107988,96,Subscriber Giants,Gaming,2024-05-20,9.9,5771,34.65,4.65,3.44,19.84
48307,2324,Consistent Volume Builders,Lifestyle,2024-05-18,8.8,350,33.83,5.09,2.41,0.84
16,556,High-Retention Niche Specialists,Health & Fitness Coaching,2024-05-25,7.2,1084,56.12,6.29,1.59,1.73
7114,121,Subscriber Giants,Health & Fitness Coaching,2024-05-28,18.6,8486,29.5,8.88,4.02,34.11
54062,1609,Consistent Volume Builders,Food & Cooking,2024-04-17,10.6,1833,34.24,4.45,2.29,4.19
35385,1090,Viral Spike Chasers,Food & Cooking,2024-06-15,8.7,848,32.66,8.22,2.24,1.9
28627,2551,Consistent Volume Builders,Lifestyle,2024-05-19,12.6,150,34.34,3.93,3.43,0.52
74588,2491,Consistent Volume Builders,Travel,2024-04-02,13.68,1249,27.94,7.66,3.35,4.19
59781,1798,Consistent Volume Builders,Entertainment,2024-05-22,13.7,377,21.25,4.08,2.22,0.84
73124,2090,Consistent Volume Builders,Food & Cooking,2024-05-15,4.8,1264,42.33,5.17,3.17,4.0
32997,1948,Consistent Volume Builders,Food & Cooking,2024-06-23,4.6,434,40.0,4.83,3.64,1.58
70933,1562,Consistent Volume Builders,Personal Finance,2024-06-07,7.5,110,33.48,3.33,2.46,0.27
7742,2438,Consistent Volume Builders,Travel,2024-05-09,10.1,181,25.93,5.73,1.56,0.28
41292,2742,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-10,12.1,381,37.48,4.64,3.09,1.18
29100,2750,Consistent Volume Builders,Entertainment,2024-06-28,7.4,139,29.35,5.37,2.17,0.3
55645,892,High-Retention Niche Specialists,Personal Finance,2024-06-15,17.7,1869,57.44,5.19,2.31,4.32
10480,2429,Consistent Volume Builders,Travel,2024-06-28,15.1,1320,34.47,4.91,1.62,2.14
98331,3052,Emerging Dabblers,Food & Cooking,2024-04-03,0.5,37,26.87,4.18,1.0,0.04
13028,140,Subscriber Giants,Health & Fitness Coaching,2024-04-14,8.5,92180,50.52,6.8,6.19,570.45
99957,246,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-27,10.4,17223,22.85,5.5,4.84,83.39
27209,2632,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-04,12.7,1785,20.73,4.44,3.26,5.82
67918,850,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-05-22,17.5,261,49.3,4.2,1.74,0.46
68209,1545,Consistent Volume Builders,Food & Cooking,2024-04-21,12.2,628,27.03,4.47,2.14,1.35
45303,1785,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-16,13.8,178,24.91,3.5,2.08,0.37
56804,1666,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-30,6.3,90,24.1,2.31,1.98,0.18
82593,2591,Consistent Volume Builders,Lifestyle,2024-05-18,10.5,103,26.93,6.37,4.16,0.43
63516,591,High-Retention Niche Specialists,Personal Finance,2024-05-15,11.5,1940,40.41,3.89,0.75,1.46
92361,1681,Consistent Volume Builders,Lifestyle,2024-04-20,7.6,201,30.47,3.58,1.96,0.39
6731,409,High-Retention Niche Specialists,Food & Cooking,2024-06-10,9.5,2680,42.86,2.53,0.94,2.51
35984,1973,Consistent Volume Builders,Lifestyle,2024-04-07,5.6,1003,26.94,6.28,2.99,3.0
82010,2552,Consistent Volume Builders,Travel,2024-04-09,14.4,511,27.58,7.19,3.09,1.58
67761,2031,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-12,3.4,78,26.67,5.21,3.77,0.29
58391,1473,Viral Spike Chasers,Entertainment,2024-06-24,8.5,4895,21.75,9.66,1.39,6.82
75176,1702,Consistent Volume Builders,Lifestyle,2024-04-05,7.3,15,26.91,5.16,2.74,0.04
40818,1037,Viral Spike Chasers,Lifestyle,2024-04-06,8.4,396,28.82,4.05,1.41,0.56
61208,2642,Consistent Volume Builders,Lifestyle,2024-04-15,8.2,123,18.48,3.54,2.78,0.34
80043,78,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-08,23.8,29020,29.86,5.22,6.23,180.73
23408,507,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-06-01,25.1,1074,58.9,6.51,1.12,1.21
47713,2548,Consistent Volume Builders,Gaming,2024-04-23,11.3,486,21.68,6.37,1.8,0.88
77413,127,Subscriber Giants,Gaming,2024-06-07,13.5,57836,40.5,6.19,4.53,261.97
55283,86,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-22,13.1,13564,42.88,5.62,3.88,52.62
80521,1605,Consistent Volume Builders,Lifestyle,2024-04-30,10.9,429,39.19,5.95,1.76,0.75
92271,1325,Viral Spike Chasers,Gaming,2024-05-17,0.5,2412,32.53,10.42,2.04,4.91
85771,2693,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-04-14,13.7,491,25.22,4.84,2.33,1.14
64651,2400,Consistent Volume Builders,Travel,2024-05-22,8.2,307,30.88,2.92,2.33,0.72
111254,1364,Viral Spike Chasers,Food & Cooking,2024-04-03,12.7,491,36.52,11.0,2.95,1.45
1536,3250,Emerging Dabblers,Entertainment,2024-04-19,18.5,25,19.34,4.21,1.39,0.03
40546,995,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-05-15,23.7,430,70.94,4.52,0.94,0.41
22264,1872,Consistent Volume Builders,Lifestyle,2024-06-12,7.6,396,34.4,3.91,2.35,0.93
101687,2086,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-08,1.1,154,31.27,5.86,2.81,0.43
29575,1616,Consistent Volume Builders,Food & Cooking,2024-05-06,7.7,3002,34.62,5.52,2.18,6.55
106107,1854,Consistent Volume Builders,Food & Cooking,2024-04-17,17.9,229,26.03,5.38,1.84,0.42
71898,2249,Consistent Volume Builders,Travel,2024-04-16,17.3,321,37.86,4.81,1.94,0.62
48757,3409,Emerging Dabblers,Entertainment,2024-06-20,19.2,18,29.31,2.19,1.38,0.02
92020,173,Subscriber Giants,Personal Finance,2024-05-02,12.3,7533,38.73,6.95,2.78,20.97
37957,463,High-Retention Niche Specialists,Education / Test Prep,2024-04-24,18.1,105,62.93,4.88,1.44,0.15
38356,2537,Consistent Volume Builders,Personal Finance,2024-06-06,10.0,180,38.43,6.99,2.15,0.39
6930,2733,Consistent Volume Builders,Lifestyle,2024-05-19,11.0,81,30.94,7.29,3.59,0.29
12082,2963,Emerging Dabblers,Food & Cooking,2024-06-21,5.7,48,13.61,2.1,1.83,0.09
104418,147,Subscriber Giants,Health & Fitness Coaching,2024-05-13,6.3,3177,24.35,4.54,6.06,19.26
15686,1692,Consistent Volume Builders,Personal Finance,2024-04-24,4.9,1714,30.56,4.72,2.04,3.49
55583,2371,Consistent Volume Builders,Food & Cooking,2024-05-04,8.0,84,37.67,2.78,1.74,0.15
100088,2538,Consistent Volume Builders,Personal Finance,2024-05-06,12.7,505,37.14,4.79,2.07,1.04
27669,3613,Emerging Dabblers,Gaming,2024-06-28,23.4,200,26.68,3.5,2.71,0.54
26094,1633,Consistent Volume Builders,Travel,2024-04-08,8.2,294,23.4,6.96,2.97,0.87
84086,2076,Consistent Volume Builders,Health & Fitness Coaching,2024-04-09,9.5,3061,29.15,7.37,2.64,8.09
82897,1606,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-06-05,9.3,85,34.85,3.41,0.69,0.06
17299,81,Subscriber Giants,Food & Cooking,2024-06-03,13.0,10756,66.77,6.55,3.33,35.86
32686,922,High-Retention Niche Specialists,Personal Finance,2024-05-14,18.0,977,40.88,3.44,0.31,0.31
7421,1024,Viral Spike Chasers,Entertainment,2024-04-24,5.3,681,20.6,6.57,1.8,1.22
31410,2527,Consistent Volume Builders,Travel,2024-04-17,4.5,975,23.39,6.29,4.8,4.68
28227,297,Subscriber Giants,Gaming,2024-05-12,18.6,63472,31.4,6.77,2.82,178.71
77229,1793,Consistent Volume Builders,Travel,2024-06-04,11.7,170,39.06,3.8,1.89,0.32
32899,1323,Viral Spike Chasers,DIY & Craft Tutorials,2024-05-23,6.1,4746,15.49,6.58,1.99,9.42
91817,1385,Viral Spike Chasers,Entertainment,2024-06-26,8.0,1236,32.97,11.01,1.01,1.24
95736,2428,Consistent Volume Builders,Lifestyle,2024-04-27,13.4,1362,22.59,2.77,3.45,4.69
73307,2052,Consistent Volume Builders,Travel,2024-06-07,15.5,274,30.6,3.97,2.68,0.73
51815,2418,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-18,4.8,306,35.31,5.87,2.12,0.65
85966,1490,Viral Spike Chasers,Food & Cooking,2024-06-07,3.6,516,20.71,8.2,3.61,1.86
73484,2107,Consistent Volume Builders,Travel,2024-06-15,4.7,871,36.54,6.43,2.26,1.97
12748,46,Subscriber Giants,Health & Fitness Coaching,2024-04-23,15.5,29137,42.08,3.47,3.94,114.69
79610,2713,Consistent Volume Builders,Health & Fitness Coaching,2024-05-29,10.8,1260,30.06,5.88,3.34,4.2
46460,2345,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-21,6.5,1091,30.31,5.03,2.37,2.59
85326,2287,Consistent Volume Builders,Lifestyle,2024-06-02,17.6,298,28.64,4.21,2.63,0.79
109500,2641,Consistent Volume Builders,Food & Cooking,2024-04-26,14.8,56,31.15,4.69,0.91,0.05
90505,1146,Viral Spike Chasers,Travel,2024-06-17,0.5,2558,23.79,11.21,2.9,7.42
106018,1292,Viral Spike Chasers,Travel,2024-06-26,13.7,640,27.7,6.76,1.96,1.26
91230,2221,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-03,15.8,305,29.61,5.1,2.78,0.85
16357,2478,Consistent Volume Builders,Entertainment,2024-04-06,8.4,409,30.56,5.54,3.87,1.58
16390,2478,Consistent Volume Builders,Entertainment,2024-05-29,8.3,242,33.51,4.59,3.18,0.77
83384,3463,Emerging Dabblers,Lifestyle,2024-04-03,2.7,92,10.29,4.52,0.78,0.07
73221,2176,Consistent Volume Builders,Travel,2024-06-27,3.0,122,28.86,3.39,2.37,0.29
58043,2589,Consistent Volume Builders,Food & Cooking,2024-06-27,9.6,466,26.99,4.17,3.33,1.55
104971,2328,Consistent Volume Builders,Travel,2024-05-04,12.3,142,48.53,3.01,2.32,0.33
73239,442,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-04-06,18.3,1726,55.77,5.81,1.66,2.86
92642,1541,Consistent Volume Builders,Lifestyle,2024-04-28,11.4,60,22.47,4.13,2.67,0.16
56156,2715,Consistent Volume Builders,Entertainment,2024-06-17,7.9,413,33.25,3.81,3.29,1.36
65273,1350,Viral Spike Chasers,Tech Deep-Dive Reviews,2024-04-06,6.5,6221,26.5,9.32,2.12,13.17
65549,1691,Consistent Volume Builders,Lifestyle,2024-05-22,11.2,179,34.49,4.08,1.98,0.36
48645,483,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-06-09,17.1,721,56.66,7.76,0.87,0.63
57055,2119,Consistent Volume Builders,Health & Fitness Coaching,2024-04-10,5.8,140,37.69,2.76,2.16,0.3
93074,2540,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-17,13.0,842,41.09,4.33,1.24,1.04
2146,1816,Consistent Volume Builders,Personal Finance,2024-05-20,9.4,143,23.7,4.58,2.86,0.41
74405,2539,Consistent Volume Builders,Travel,2024-05-01,7.0,3593,28.92,5.83,3.18,11.43
332,472,High-Retention Niche Specialists,Travel,2024-05-15,25.8,209,48.09,3.9,1.52,0.32
14503,309,Subscriber Giants,Education / Test Prep,2024-04-14,14.8,18656,38.72,7.46,5.46,101.78
57832,862,High-Retention Niche Specialists,Education / Test Prep,2024-05-26,10.1,1082,43.44,7.49,1.09,1.18
17864,1910,Consistent Volume Builders,Lifestyle,2024-05-07,8.6,78,19.95,4.27,2.55,0.2
20911,1813,Consistent Volume Builders,Travel,2024-06-24,15.3,120,31.95,5.4,1.55,0.19
85986,3110,Emerging Dabblers,Entertainment,2024-05-23,11.6,11,19.5,5.64,2.23,0.02
871,150,Subscriber Giants,Entertainment,2024-06-08,13.8,35047,26.75,8.21,3.37,118.08
77873,3786,Emerging Dabblers,DIY & Craft Tutorials,2024-04-21,11.8,12,12.95,1.5,1.58,0.02
80055,78,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-09,18.9,15157,35.48,6.01,5.52,83.65
81380,1829,Consistent Volume Builders,Lifestyle,2024-06-11,11.9,178,25.9,5.82,2.62,0.47
62301,2588,Consistent Volume Builders,Lifestyle,2024-06-20,2.8,141,26.65,2.67,3.55,0.5
36321,2113,Consistent Volume Builders,Travel,2024-05-08,12.6,73,34.32,4.87,3.64,0.27
5651,2405,Consistent Volume Builders,Lifestyle,2024-06-29,9.4,581,25.39,4.23,2.94,1.71
26132,1633,Consistent Volume Builders,Travel,2024-06-29,8.6,300,24.41,7.67,3.64,1.09
54430,1955,Consistent Volume Builders,Education / Test Prep,2024-04-15,6.6,257,38.43,2.72,3.12,0.8
48722,1980,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-05-12,13.3,428,31.95,6.02,1.69,0.72
19805,2510,Consistent Volume Builders,Gaming,2024-06-15,13.5,215,26.16,3.8,3.18,0.68
7498,1512,Viral Spike Chasers,DIY & Craft Tutorials,2024-05-31,18.2,5143,32.37,10.91,1.47,7.57
1140,706,High-Retention Niche Specialists,Personal Finance,2024-05-07,22.1,1657,68.15,5.09,1.71,2.83
88084,438,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-04-01,15.7,273,46.73,5.84,1.8,0.49
73238,442,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-04-03,17.4,2059,35.04,7.58,1.87,3.85
99640,2951,Emerging Dabblers,Gaming,2024-05-02,10.1,584,27.93,2.23,2.91,1.7
35597,2097,Consistent Volume Builders,Lifestyle,2024-04-08,12.9,3889,31.7,3.21,2.15,8.38
82943,2710,Consistent Volume Builders,Food & Cooking,2024-04-24,10.2,584,28.35,3.19,4.15,2.43
44757,2219,Consistent Volume Builders,Education / Test Prep,2024-06-25,12.4,309,15.91,5.77,2.65,0.82
98088,2704,Consistent Volume Builders,Food & Cooking,2024-05-23,16.9,414,32.08,6.97,2.1,0.87
84722,2126,Consistent Volume Builders,Food & Cooking,2024-06-02,10.8,181,27.45,5.97,2.01,0.36
78032,2675,Consistent Volume Builders,Travel,2024-05-21,10.0,208,35.72,6.13,4.54,0.94
34228,2045,Consistent Volume Builders,Travel,2024-04-22,10.4,154,30.64,4.31,2.52,0.39
86171,1888,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-23,7.7,303,25.2,5.54,1.95,0.59
67837,160,Subscriber Giants,Tech Deep-Dive Reviews,2024-05-29,16.7,4331,24.89,7.35,4.17,18.05
110937,1956,Consistent Volume Builders,Personal Finance,2024-04-20,10.4,764,23.83,4.01,1.72,1.32
109732,1153,Viral Spike Chasers,Gaming,2024-04-06,14.2,2008,21.27,5.52,2.28,4.58
81902,2622,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-24,13.3,2508,55.19,6.98,3.28,8.22
99535,2369,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-24,11.8,408,36.95,7.51,2.08,0.85
