creator_id,archetype,niche_category,subscriber_count,channel_age_years,avg_retention_rate,avg_ctr,upload_freq_per_month,avg_video_length_mins,avg_video_len_std,rpm,monthly_views,revenue_90d
696,High-Retention Niche Specialists,Education / Test Prep,113406,3.8,,,2.7,16.4,1.58,1.98,11609,69.02
2768,Emerging Dabblers,DIY & Craft Tutorials,2292,1.0,22.29,4.41,0.8,11.1,5.42,1.4,226,0.95
1074,Viral Spike Chasers,Entertainment,44660,2.6,19.76,8.39,8.3,4.8,4.35,,4435,$30.76
3186,Emerging Dabblers,health&fitness,1187,1.0,15.82,3.02,0.5,4.5,7.58,1.31,217,0.85
3446,Emerging Dabblers,Health & Fitness Coaching,8681,1.6,19.72,,3.0,15.2,6.46,3.53,1339,14.19
2376,Consistent Volume Builders,Travel,15000,4.9,24.02,6.15,14.5,10.6,2.81,2.07,2578,15.98
323,High-Retention Niche Specialists,Cooking,179650,2.5,47.89,5.59,4.6,20.8,1.78,0.74,17673,39.38
1700,Consistent Volume Builders,Lifestyle,155133,1.9,,6.04,24.9,7.9,2.66,3.37,28371,286.74
279,Subscriber Giants,Tech Deep-Dive Reviews,"3,138,742",5.9,33.2,,4.0,18.8,3.98,4.25,625747,7976.76
2987,Emerging Dabblers,DIY & Craft Tutorials,473,1.3,19.49,2.05,3.4,16.3,6.95,3.45,24,0.25
1633,Consistent Volume Builders,  Travel  ,51471,4.1,30.85,,13.9,10.3,1.85,3.4,3706,37.79
1318,Viral Spike Chasers,Gaming,89253,3.4,26.46,8.73,9.0,4.3,4.26,1.63,8485,41.57
2115,Consistent Volume Builders,Education / Test Prep,130801,3.1,26.37,4.59,15.5,12.3,1.75,2.38,25843,184.63
2877,Emerging Dabblers,Food & Cooking,1568,0.9,12.44,4.97,3.3,20.2,5.09,1.18,72,0.25
1224,Spike Chasers,Entertainment,272116,3.8,31.73,10.49,7.0,13.6,5.24,0.89,36090,96.79
3905,Emerging Dabblers,Travel,3490,0.8,23.08,2.45,2.3,14.7,5.88,1.15,618,2.14
2271,Consistent Volume Builders,Food & Cooking,41626,2.5,30.46,4.12,25.1,13.7,0.93,3.23,4355,42.16
1844,Consistent Volume Builders,TRAVEL,58646,3.3,35.02,4.14,19.7,15.4,1.85,4.16,10549,131.69
2786,Emerging Dabblers,technology reviews,329,0.2,21.35,3.75,2.1,13.5,5.86,,53,0.19
1436,Viral Spike Chasers,Gaming,107739,3.9,32.89,10.39,11.7,2.7,4.06,3.19,20147,192.95
3536,Emerging Dabblers,Gaming,1956,2.5,24.3,4.41,4.2,5.0,8.95,1.62,286,1.39
2851,Emerging Dabblers,Health & Fitness Coaching,"1,197",2.0,19.95,2.54,2.7,14.6,3.04,1.58,79,0.37
1692,Consistent Volume Builders,Personal Finance,102412,4.0,30.23,3.29,15.6,5.8,1.99,2.52,17671,133.73
2598,Consistent Volume Builders,DIY & Craft Tutorials,21430,2.8,36.7,4.87,22.1,15.3,2.41,2.82,1142,9.67
3652,Emerging Dabblers,Travel Vlogs,593,0.9,23.19,3.06,1.7,6.8,7.64,1.33,40,0.16
3748,Emerging Dabblers,DIY & Craft Tutorials,100,1.4,20.86,4.58,2.7,10.1,4.51,1.66,8,0.04
1113,Viral Spike Chasers,Lifestyle,192473,1.9,27.08,10.04,5.9,10.9,4.07,2.25,26295,177.4
3522,Emerging Dabblers,Tech Deep-Dive Reviews,2024,1.0,20.73,3.43,1.1,13.5,4.87,1.77,394,2.09
2404,Consistent Volume Builders,Health & Fitness Coaching,30882,3.3,26.94,3.99,19.6,12.5,1.48,2.05,5689,34.95
1342,Viral Spike Chasers,Entertainment,93265,1.7,27.44,9.26,9.1,7.5,5.54,2.36,6419,45.54
3053,Emerging Dabblers,Education / Test Prep,449,1.0,20.58,3.18,1.6,13.2,2.23,,56,0.4
3341,Emerging Dabblers,Gaming,303,0.2,17.28,3.98,2.5,1.0,4.77,3.0,52,0.47
2844,Emerging Dabblers,Personal Finance,104,1.0,19.9,2.29,1.7,16.0,5.9,1.68,13,0.07
778,High-Retention Niche Specialists,Education / Test Prep,16057,0.2,52.55,4.8,6.7,12.6,1.57,1.72,1948,10.06
2227,Consistent Volume Builders,DIY & Craft Tutorials,57215,2.6,,5.23,17.3,9.7,2.13,2.59,8323,64.56
2874,Emerging Dabblers,Gaming,146,1.8,24.94,2.65,1.1,18.6,3.83,1.28,18,0.07
2032,Consistent Volume Builders,Food & Cooking,74507,3.8,37.18,5.48,24.0,6.0,1.87,2.76,8882,73.48
2841,Emerging Dabblers,Health & Fitness Coaching,749,1.6,14.88,4.88,3.6,1.0,5.55,1.01,134,0.41
2712,Consistent Volume Builders,DIY,35645,1.2,31.24,5.58,14.1,9.1,1.14,2.23,1817,12.16
2009,Consistent Volume Builders,Entertainment,31810,4.2,30.33,4.53,21.5,8.2,1.71,2.57,3521,27.16
2348,Consistent Volume Builders,Entertainment,15000,3.5,36.28,5.18,16.8,11.7,0.79,2.36,2018,14.31
2798,Emerging Dabblers,gaming,2028,0.2,17.44,3.59,0.6,10.5,4.35,1.91,143,0.82
3006,Emerging Dabblers,Tech Deep-Dive Reviews,2819,0.9,25.32,2.51,0.5,6.5,5.2,0.66,420,0.83
2214,Consistent Volume Builders,Lifestyle,15000,4.1,29.65,5.37,20.8,12.5,2.17,2.66,2226,17.77
617,High-Retention Niche Specialists,personal fin.,82361,4.4,62.85,5.19,6.9,27.8,0.21,1.63,12432,60.77
2533,Consistent Volume Builders,Travel,52415,4.1,31.0,6.18,22.7,7.4,2.06,2.1,2178,13.73
2286,Consistent Volume Builders,Health & Fitness Coaching,220000,3.5,30.42,4.79,19.7,8.7,1.99,3.06,37985,349.02
1205,Viral Spike Chasers,Lifestyle,90021,3.1,,7.59,9.4,7.2,5.72,2.19,3657,24.01
3096,Emerging Dabblers,Health/Fitness,791,1.7,15.56,4.62,1.0,12.6,1.78,1.33,145,0.58
861,High-Retention Niche Specialists,Personal Finance,153020,4.3,56.39,4.33,6.9,25.4,1.31,-2.14,7196,30.2
2799,Emerging Dabblers,Education / Test Prep,"2,296",1.0 yrs,23.86,1.57,2.3,17.3,6.03,2.0,399,2.4
3307,Emerging Dabblers,Education / Test Prep,534,0.6,18.93,3.78,1.7,6.1,2.24,1.33,93,0.37
2892,Emerging Dabblers,Personal Finance,1476,0.6 years,24.7,3.67,0.5,11.5,7.75,2.72,292,2.39
1363, Viral Spike Chasers ,Travel,122901,2.4,23.0,8.1,11.7,2.8,4.8,2.01,18829,113.52
709,High-Retention Niche Specialists,Health & Fitness Coaching,36645,1.9,48.82,4.59,7.1,17.2,1.03,1.59,2363,11.26
2333,Consistent Volume Builders,Gaming,53417,3.2,33.5,3.94,13.8,7.9,3.49,3.39,2597,26.42
3999,Emerging Dabblers,Personal Finance,1805,0.3,23.82,1.14,3.6,15.3,2.79,1.67,264,1.32
2265,Consistent Volume Builders,LifeStyle,88327,3.5,32.24,5.57,15.1,12.5,1.87,3.78,12055,136.55
2738,Consistent Volume Builders,DIY & Craft Tutorials,40258,2.6,26.92,4.63,16.6,9.4,2.31,1.91,1761,10.1
725,High-Retention Niche Specialists,Health & Fitness Coaching,60790,3.8,46.44,4.83,8.0,16.7,1.92,1.2,10488,37.78
3763,Emerging Dabblers,DIY & Craft Tutorials,12000,0.5,21.48,3.33,0.5/month,9.7,4.58,2.81,660,5.57
3796,Emerging Dabblers,Tech Deep-Dive Reviews,2854,0.5,18.59,2.05,2.8,3.3,5.77,2.29,448,3.08
1381,Viral Spike Chasers,Lifestyle,"89,751",0.3,23.91,7.91,7.0,6.9,4.2,1.87,5159,28.89
458,High-Retention Niche Specialists,Health & Fitness Coaching,13997,1.1,57.07,6.89,6.6,21.5,1.61,1.25,1380,$5.19
557,High-Retention Niche Specialists,Education / Test Prep,55772,3.9,49.55,4.87,3.4,19.8,2.14,0.47,9278,13.14
2625,Consistent Volume Builders,DIY & Craft Tutorials,64156,3.1,,4.31,22.0,7.9,2.1,2.67,5604,44.82
2195,Consistent Volume Builders,Travel,128157,3.8,32.63,3.57,11.8,7.4,2.04,2.63,12251,96.77
1258,Viral Spike Chasers,Education / Test Prep,40000,2.4,22.6,9.41,10.9,2.9,3.06,1.67,5313,$26.66
3085,Emerging Dabblers,Education / Test Prep,1819,0.2,25.22,,0.5,17.3,2.28,1.65,118,0.58
3709,Emerging Dabblers,Personal Finance,110,2.2,20.1,1.77,3.4,1.9,2.62,1.25,10,0.04
3137,Emerging Dabblers,Entertainment,3437,0.5,22.47,4.52,2.1,20.3,3.68,2.33,625,4.37
3705,Emerging Dabblers,Entertainment,119,2.3,17.07,4.12,3.0,10.9,2.43,2.02,9,0.05
897,High-Retention Niche Specialists,DIY & Craft Tutorials,15750,3.3,48.29,5.43,3.3,4.6,1.41,1.13,3054,10.36
895,High-Retention Niche Specialists,Education / Test Prep,18115,3.5 yrs,53.68,6.39,6.7,17.8,1.11,1.17,2568,9.04
1541,Consistent Volume Builders,Lifestyle,17752,3.3,28.0,4.79,20.9,9.6,3.31,3.07,1431,13.17
318,High-Retention Niche Specialists,Tech Deep-Dive Reviews,50092,2.2,60.09,5.86,2.8,20.4,1.39,0.9,3813,$10.24
3343,Emerging Dabblers,  food and cooking  ,904,0.2,15.53,2.6,3.0,21.9,2.7,2.55,111,0.85
2321,Consistent Volume Builders,Lifestyle,77425,4.8,32.73,4.18,16.4,11.8,2.93,1.52,3396,15.44
567,High-Retention Niche Specialists,Health/Fitness,26197,1.6,54.55,5.62,4.4,16.3,0.81,1.41,4594,19.47
970,High-Retention Niche Specialists,DIY & Craft Tutorials,9611,5.7,50.32,6.64,6.7,8.1,1.24,1.16,729,$2.55
193,Subscriber Giants,Tech Deep-Dive Reviews,1268157,7.1,25.36,5.66,11.3,11.3,1.84,4.05,175989,2139.74
1958,Consistent Volume Builders,Tech Deep-Dive Reviews,"90,246",1.6,36.28,5.08,17.6,9.0,1.02,2.47,10577,78.43
1914, Consistent Volume Builders ,Travel,35534,0.8,33.36,5.43,23.2,10.0,2.25,3.75,6871,77.21
690,High-Retention Niche Specialists,Personal Finance,45434,1.7,49.09,5.97,6.9,16.6,0.47,0.66,3359,$6.70
805,High-Retention Niche Specialists,Travel,32342,4.8,52.76,5.63,3.7,25.2,1.28,1.12,5146,17.25
3169,Emerging Dabblers,Tech Deep-Dive Reviews,166,2.3,13.39,3.75,2.9,16.5,4.76,2.04,12,0.07
242,Subscriber Giants,LIFESTYLE,1497629,8.2,47.86,7.01,12.4,14.7,2.94,4.46,221893,2968.17
1677,Consistent Volume Builders,Gaming,38975,2.0,31.79,3.34,18.0,9.2,2.71,2.14,3729,23.99
2339,Consistent Volume Builders,Travel,90843,1.8,34.86,4.33,23.0,12.7,3.7,,8136,81.65
1747,Consistent Volume Builders,Travel,47447,0.2 years,28.26,5.15,20.1,13.4,3.57,1.97,5656,33.4
2868,Emerging Dabblers,Personal Finance,2083,0.5,19.21,2.91,3.5,7.8,5.51,,127,0.75
1954,Consistent Volume Builders,Travel,22787,2.9,34.14,4.56,23.1,8.7,3.29,2.91,2907,25.41
3046,Emerging Dabblers,  Food & Cooking  ,916,1.1,144.7,3.87,3.2,1.5,9.75,1.32,48,0.19
1252, Viral Spike Chasers ,Personal Finance,122761,2.3,21.47,7.85,6.8,9.7,2.25,2.55,21948,168.06
3163,Emerging Dabblers,Fin,382,26 months,23.55,2.51,2.5,14.7,5.81,2.67,44,0.35
2499,Consistent Volume Builders,DIY & Craft Tutorials,"45,385",2.4,32.26,5.47,14.5/month,5.1,2.79,2.81,6523,54.93
2715,Consistent Volume Builders,Entertainment,50797,3.5,30.99,3.46,16.3,10.5,2.32,3.24,4120,40.06
906,High-Retention Niche Specialists,Lifestyle,22665,4.5,49.17,5.2,3.7,19.0,1.14,0.99,2313,6.84
2607,Consistent Volume Builders,TRAVEL,36815,2.9,,4.82,14.0,11.4,3.28,2.27,3690,25.16
3819,Emerging Dabblers,personal fin.,175,1.0,17.24,3.06,2.1,23.6,5.93,2.11,32,0.2
603,High-Retention Niche Specialists,tech deep dive,22550,3.4,44.27,5.56,7.7,24.4,1.22,,3081,11.05
770,High-Retention Niche Specialists,Education / Test Prep,21963,3.4,51.34,5.69,5.0,8.6,0.41,0.99,2755,8.15
2047, Consistent Volume Builders ,Travel,66540,4.6,34.93,3.43,17.1,8.8,3.34,1.41,8853,37.37
1789,Consistent Volume Builders,  Personal Finance  ,56440,2.6,35.15,5.73,25.0,11.5,2.03,2.57,9253,71.28
1038,Viral Spike Chasers,Education / Test Prep,500957,2.6,19.3,10.76,9.5,4.7,4.16,1.42,35704,152.6
3177,Emerging Dabblers,Food & Cooking,296,0.5,23.35,5.43,2.7,18.9,0.68,2.36,42,0.3
2139,Consistent Volume Builders,DIY & Craft Tutorials,28402,1.8,36.53,5.47,19.8,12.5,1.18,1.7,4773,24.36
2424,Consistent Volume Builders,Personal Finance,104512,3.1,31.38,4.88,16.9,11.0,1.77,3.9,8034,94.0
1117,Viral Spike Chasers,Education / Test Prep,93372,3.5,14.39,8.01,7.1,13.7,6.13,2.75,17059,140.53
864,High-Retention Niche Specialists,Personal_Finance,83032,4.7,52.41,6.38,6.3,20.1,1.22,1.37,4691,19.26
935,High-Retention Niche Specialists,Fitness,41006,2.7,53.99,4.19,6.2,24.4,1.09,1.69,6213,31.56
1546,Consistent Volume Builders,Lifestyle,66111,3.9,28.58,5.3,18.2,15.4,1.07,2.53,9316,70.79
1368,Viral Spike Chasers,Entertainment,172632,3.6,18.86,8.6,10.4,3.2,2.42,0.8,25488,$61.12
2230,Consistent Volume Builders,Lifestyle,104006,2.7,37.87,5.14,12.5,6.8,1.84,2.72,11723,95.75
2667,Consistent Volume Builders,Travel,57382,4.6,33.36,5.47,12.9,7.7,2.85,3.17,5231,49.72
1681,Consistent Volume Builders,Lifestyle,23847,4.7,25.88,3.73,22.1,6.1,3.22,2.47,2459,18.19
1138,Viral Spike Chasers,Travel,157027,2.0,17.83,11.06,8.9,5.6,3.58,2.01,6755,40.73
810,High-Retention Niche Specialists,Personal Finance,148679,5.0,52.44,4.4,3.9/month,8.8,1.25,1.18,16663,59.2
164,Subscriber Giants,tech deep dive,"985,424",5.0,37.17,5.88,15.7,22.9,4.42,,174960,2566.38
2666,Consistent Volume Builders,DIY & Craft Tutorials,48929,3.5,34.26,5.26,21.9,9.5,1.24,3.18,5117,48.82
3176,Emerging Dabblers,Tech Deep-Dive Reviews,1106,3.0,18.04,2.94,4.6/month,10.6,3.08,1.91,81,0.46
3185,Emerging Dabblers,Personal Finance,156,1.4,24.92,4.01,1.7,20.1,5.65,1.95,20,0.12
2104, Consistent Volume Builders ,DIY & Craft Tutorials,25219,0.8,34.69,4.38,18.8,13.5,2.36,2.25,4973,33.56
1767,Consistent Volume Builders,DIY & Craft Tutorials,22598,3.0,20.43,6.3,22.2,6.4,0.94,3.57,3776,40.41
3776,Emerging Dabblers,Personal Finance,137,0.4,18.12,2.16,0.5,18.0,0.52,0.77,17,0.04
3832,Emerging Dabblers,Personal Finance,242,1.6,14.43,3.74,1.4,11.0,5.18,0.91,31,0.08
1018,Viral Spike Chasers,Lifestyle,"175,107",1.9,20.17,8.69,5.7,11.2,3.85,1.54,9986,46.27
2488,Consistent Volume Builders,Education / Test Prep,60524,2.7,25.95,4.63,15.6,7.2,1.43,2.71,4669,38.0
366,High-Retention Niche Specialists,Education / Test Prep,22926,3.3,53.56,5.47,4.5,26.5,1.16,0.93,2239,6.22
453,High-Retention Niche Specialists,  Health and Fitness  ,55912,3.7,57.2,5.49,6.2,15.2,0.2,1.74,3871,20.21
1597,Consistent Volume Builders,Lifestyle,"31,439",3.2,32.22,4.15,10.5,8.4,2.77,,2577,13.04
3278,Emerging Dabblers,Gaming,904,0.2,15.59,1.37,1.6,1.3,6.46,2.26,119,0.81
3212,Emerging Dabblers,Lifestyle,5147,1.0,17.5,2.9,2.8/month,17.4,5.94,1.39,893,3.73
3869,emerging dabblers,DIY,443,0.8,15.19,4.49,0.5,6.1,6.49,0.72,48,0.1
3918, Emerging Dabblers ,Travel,508,0.8,22.68,2.57,1.1,16.2,3.31,,40,0.27
3611, Emerging Dabblers ,Personal Finance,500,1.1,26.38,1.65,1.3,6.9,7.08,1.99,25,0.15
2087,Consistent Volume Builders,Travel,92378,3.1,31.32,3.81,22.2,9.9,1.98,4.1,4302,52.87
27,Subscriber Giants,Personal Finance,2148064,7.6,43.9,8.13,9.0,11.5,0.2,3.94,136289,1610.95
17,Subscriber Giants,Entertainment,1955049,5.2,33.43,4.46,13.4,13.8,2.53,3.05,128835,1179.24
3243,Emerging Dabblers,Food & Cooking,5506,1.3,,3.15,4.4,7.7,7.53,1.96,494,2.9
3074,Emerging Dabblers,Tech Deep-Dive Reviews,1948,0.2,11.31,3.95,2.1,9.8,7.7,2.13,273,1.74
93,Subscriber Giants,Tech Deep-Dive Reviews,1239211,3.9,,4.38,12.0,10.8,3.04,3.71,80702,898.82
844,High-Retention Niche Specialists,Education / Test Prep,40082,2.7,52.14,5.13,3.4,26.1,2.18,1.14,4468,15.24
553,High-Retention Niche Specialists,Tech_Reviews,191062,2.1,,5.78,6.4,28.3,1.05,1.36,17028,69.67
3631,Emerging Dabblers,Entertainment,2317,1.1,13.64,3.8,4.8,11.6,4.03,2.28,428,$2.93
1519,Viral Spike Chasers,Entertainment,89752,2.1,27.81,7.75,11.3,6.5,2.33,1.82,10783,58.81
1554,Consistent Volume Builders,Personal Finance,90084,2.6,35.83,4.91,19.4,17.8,2.24,3.53,8712,92.26
3481,Emerging Dabblers,Lifestyle,2945,1.4,17.08,5.76,2.8,9.3,2.19,1.58,537,2.54
3951,Emerging Dabblers,Personal Finance,604,0.3,23.15,2.25,2.4,17.2,3.87,1.5,63,0.28
1809,Consistent Volume Builders,DIY & Craft Tutorials,83689,1.9,29.78,5.4,14.1,13.5,1.46,3.47,6412,66.72
2362,Consistent Volume Builders,Entmt,125102,2.7,30.91,4.55,14.6,12.0,2.1,2.65,17322,137.47
846,High-Retention Niche Specialists,Education / Test Prep,"14,728",4.5,,5.79,8.1,28.6,0.3,1.49,978,4.36
3265,Emerging Dabblers,Entertainment,1672,1.1,16.58,3.37,3.2,13.0,6.85,1.2,302,1.09
2833,Emerging Dabblers,Education / Test Prep,821,0.9,14.0,4.08,1.7,4.7,4.07,1.2,34,0.12
2582,Consistent Volume Builders,Travel,108614,3.8,29.37,6.03,16.8,12.8,0.94,2.65,11010,87.67
2254,Consistent Volume Builders,Life Style,145985,3.5,117.4,5.93,18.5,11.5,1.89,2.18,15977,104.55
1879,Consistent Volume Builders,  DIY & Craft Tutorials  ,66972,2.3,36.08,3.43,15.6,9.9,1.75,2.95,9928,88.0
2512,Consistent Volume Builders,Travel,87576,4.3,37.17,4.49,14.6,12.5,1.54,3.86,15190,175.74
703,High-Retention Niche Specialists,  Personal Finance  ,35085,3.6,55.76,3.96,5.9,14.7,1.54,1.29,1997,7.7
1352,Viral Spike Chasers,DIY & Craft Tutorials,237780,2.8,22.58,8.63,14.3,6.3,2.09,2.5,20966,157.23
767,High-Retention Niche Specialists,  Personal Finance  ,"37,278",0.9,,4.13,6.3,18.5,1.48,1.01,2135,6.49
1323,Viral Spike Chasers,  DIY & Craft Tutorials  ,113267,2.8,15.76,6.56,4.8,10.7,4.59,1.99,10571,63.17
1320,Viral Spike Chasers,Tech Reviews,350762,2.3,15.12,6.86,9.3,5.7,5.39,1.68,40925,206.16
2433,Consistent Volume Builders,Food & Cooking,18043,2.3,36.16,5.86,19.5,5.2,1.7,2.6,2857,22.32
1909,Consistent Volume Builders,Food & Cooking,47192,3.3,,5.36,12.2,7.8,2.27,2.6,3333,26.01
1119,Viral Spike Chasers,Entertainment,76070,1.3,28.18,9.58,9.1,8.7,7.42,1.81,12881,70.03
3487,Emerging Dabblers,Health & Fitness Coaching,926,1.7,21.15,3.66,3.1,20.7,6.46,1.56,88,0.41
1282,Viral Spike Chasers,Entertainment,84503,0.6,,10.64,10.1,6.0,4.22,2.42,5355,38.82
2891,Emerging Dabblers,Gaming,1906,0.5,19.7,4.8,2.6,1.6,3.91,1.92,369,$2.12
3425,Emerging Dabblers,Lifestyle,1482,2.0,28.02,3.93,1.9,8.6,3.58,2.74,113,0.93
1591,Consistent Volume Builders,Games,15000,3.5,29.92,5.0,20.7,6.1,0.58,3.41,2400,24.53
3019,Emerging Dabblers,Life Style,"1,505",1.9,21.58,2.24,0.9,15.2,2.78,1.72,221,1.14
1712,Consistent Volume Builders,Lifestyle,23039,3.2,,4.41,20.5,12.4,1.97,1.2,3344,12.06
1490,Viral Spike Chasers,Food & Cooking,170613,1.8,21.49,9.35,16.1,7.2,3.14,2.71,12369,100.64
3553,Emerging Dabblers,  Health & Fitness Coaching  ,290,1.6,,3.6,3.0,1.0,3.6,2.87,47,0.4
3797,Emerging Dabblers,Food & Cooking,2305,1.4,22.76,4.12,3.4,17.2,2.24,2.38,271,1.93
450,High-Retention Niche Specialists,Tech Deep-Dive Reviews,16601,4.2,56.73,6.57,4.7,18.0,0.29,1.31,1182,4.64
3852,Emerging Dabblers,Tech Deep-Dive Reviews,1327,0.8,24.76,2.48,2.0,11.6,6.55,2.17,226,1.47
876,High-Retention Niche Specialists,Tech Deep-Dive Reviews,11463,3.7,56.17,,5.3,13.2,1.16,1.27,755,2.87
2160,Consistent Volume Builders,LifeStyle,52952,2.2,39.64,5.75,17.2,9.4,2.99,1.19,2901,10.37
2662,Consistent Volume Builders,Lifestyle,36198,2.7,24.7,6.06,18.9,11.1,1.28,,5484,55.2
629,High-Retention Niche Specialists,Health & Fitness Coaching,50299,1.8,51.24,4.21,5.6,26.8,1.89,1.44,3468,14.99
3231,Emerging Dabblers,Fitness,245,2.2,12.57,,1.2,15.8,3.07,1.41,35,0.15
1751,Consistent Volume Builders,Travel,46216,4.1,33.11,4.62,11.5,6.7,2.31,3.48,2810,29.37
329,High-Retention Niche Specialists,Health & Fitness Coaching,22005,3.8,53.36,6.92,7.1,13.8,1.08,1.49,4281,19.16
3084,Emerging Dabblers,Food & Cooking,3160,0.5,16.2,1.77,2.9,6.6,4.91,1.54,356,1.64
2713,Consistent Volume Builders,  Health & Fitness Coaching  ,162404,2.9,31.75,5.76,20.3,11.9,1.62,3.69,14159,156.68
3934,Emerging Dabblers,DIY & Craft Tutorials,144,0.2,22.23,,1.4,4.7,6.97,1.97,24,0.14
3178,Emerging Dabblers,TRAVEL,503,2.5,19.15,2.04,1.4,16.0,8.03,1.86,75,0.42
1357,Viral Spike Chasers,Lifestyle,128118,2.9,32.4,7.4,6.9,8.7,2.19,1.41,7187,30.45
1263,Viral Spike Chasers,Gaming,110447,3.2,25.76,8.24,9.0,4.8,4.05,2.1,12719,80.07
1644,Consistent Volume Builders,Lifestyle,"113,865",2.6,32.58,4.55,20.6,11.4,1.53,1.41,21690,91.92
3116,Emerging Dabblers,Food & Cooking,758,1.6,20.45,2.18,1.4,9.5,3.98,1.31,102,0.4
491,High-Retention Niche Specialists,Personal Finance,200506,47 months,53.29,5.55,6.5,23.1,0.81,1.67,36725,184.18
1923,Consistent Volume Builders,DIY & Craft Tutorials,56063,4.2,32.72,,14.3,6.5,1.77,2.79,5928,49.68
3335,Emerging Dabblers,Entertainment,559,2.0,12.03,5.13,1.9,13.8,0.52,1.97,25,0.15
223, Subscriber Giants ,Gaming,1750303,6.7,31.65,9.6,4.6,14.4,0.2,,127494,1673.62
2910,Emerging Dabblers,Education / Test Prep,1173,1.1,13.9,3.98,2.6,4.5,4.44,1.99,88,0.52
9,Subscriber Giants,Entertainment,1565920,4.4,42.22,5.65,12.9,17.1,3.23,4.88,67713,$991.29
3457,Emerging Dabblers,  Tech Deep-Dive Reviews  ,282,1.9,13.82,3.74,0.7,14.6,2.19,1.41,31,0.13
359,High-Retention Niche Specialists,Education / Test Prep,206299,2.5,53.52,6.13,6.4,21.9,1.01,0.95,27766,79.3
140,Subscriber Giants,Health & Fitness Coaching,"5,000,000",6.2,40.27,6.8,12.7,9.7,2.7,5.72,796540,13672.8
2680,Consistent Volume Builders,Entertainment,40929,1.8,27.82,3.85,19.7,13.2,1.98,3.04,2290,20.86
1787,Consistent Volume Builders,  Travel  ,49077,3.2,31.06,5.69,20.1,6.8,3.08,2.93,9727,85.53
3318,Emerging Dabblers,Lifestyle,677,1.3,20.05,4.68,2.0/month,1.0,2.66,2.11,35,0.22
1293,Viral Spike Chasers,Personal Finance,67451,3.0,20.11,11.37,10.2,2.8,2.95,3.29,9821,96.96
1931,Consistent Volume Builders,Tech Deep-Dive Reviews,40660,2.3,32.99,4.13,17.2/month,7.7,2.69,2.56,3716,28.49
2450,Consistent Volume Builders,Lifestyle,15000,3.7,36.26,4.17,17.8,14.0,0.2,3.36,2783,28.05
2111,Consistent Volume Builders,Entertainment,126986,2.3,37.96,5.92,14.2,10.6,3.47,2.33,6715,46.97
2422,Consistent Volume Builders,DIY & Craft Tutorials,66924,3.5,22.69,4.92,16.8,8.4,1.28,3.13,10333,97.1
3939,Emerging Dabblers,Lifestyle,1238,1.0,15.75,3.23,0.8,10.8,2.26,,220,1.33
1003,Viral Chasers,Lifestyle,554874,1.0,24.09,9.01,13.6,5.9,5.38,1.71,91987,472.48
680,High-Retention Niche Specialists,Health & Fitness Coaching,100105,2.2,51.01,4.48,7.0,9.8,1.7,1.45,7599,33.02
1120,Viral Spike Chasers,Entertainment,96209,2.7,24.41,7.06,9.5,5.7,3.4,0.53,8378,13.24
3657,Emerging dabblers,Education / Test Prep,1391,1.4,24.47,2.61,1.7,15.0,9.04,2.43,176,1.28
3240,Emerging Dabblers,education/testprep,1775,0.2,22.05,2.74,2.2,9.0,4.1,1.81,113,0.62
1997,Consistent Volume Builders,DIY & Craft Tutorials,"162,277",3.8,35.81,4.37,13.1/month,8.3,0.84,2.49,24584,183.79
2783,Emerging Dabblers,Food & Cooking,496,2.3,17.05,3.29,1.5,6.2,3.49,,85,0.56
1956, Consistent Volume Builders ,Personal Finance,86327,6.2,31.43,3.87,15.8,9.9,1.63,1.95,11342,66.29
1701,Consistent Volume Builders,DIY & Craft Tutorials,29538,2.3,30.2,3.23,16.2,13.1,1.44,2.39,2069,14.84
2235,Consistent Volume Builders,personal finance,88532,4.2,29.73,5.3,27.7,9.7,1.97,3.24,15288,148.44
3221,new dabblers,Education / Test Prep,5944,0.7,23.42,1.59,2.0,3.3,5.54,1.89,1007,5.72
2196,Consistent Volume Builders,Food & Cooking,138604,2.9,35.6,3.9,17.1,8.0,1.0,3.18,25778,245.63
3620,Emerging Dabblers,Tech Deep-Dive Reviews,623,1.3,26.52,3.67,0.9/month,10.8,2.79,1.36,41,0.17
670,High-Retention Niche Specialists,Education / Test Prep,"86,916",1.7,52.75,5.18,6.0,17.3,1.26,1.17,16160,56.54
3811,Emerging Dabblers,GAMING,1538,1.0,19.16,3.13,4.5,19.2,4.66,2.63,234,$1.85
1197,Viral Spike Chasers,Health & Fitness Coaching,"85,969",3.7,25.95,8.33,12.3,4.4,5.1,1.31,16173,63.49
3882,Emerging Dabblers,Travel,679,0.2,11.07,3.39,2.6,13.5,4.13,1.71,46,0.24
1039,Viral Spike Chasers,Travel,238353,1.2,20.18,8.92,10.4,1.9,5.52,,16936,60.12
1444,Viral Spike Chasers,Gaming,90048,2.8,26.24,5.92,12.8,11.8,5.52,2.71,17314,140.53
2023,Consistent Volume Builders,Food & Cooking,22656,2.9,25.63,6.4,22.1,10.5,1.47,,926,5.22
1553,Consistent Volume Builders,DIY & Craft Tutorials,51040,6.6,27.95,5.19,20.9,13.7,1.84,2.93,9166,80.44
3331,Emerging Dabblers,Entertainment,341,1.4,20.57,3.33,1.9,20.1,2.25,2.49,31,0.23
