creator_id,archetype,niche_category,subscriber_count,channel_age_years,avg_retention_rate,avg_ctr,upload_freq_per_month,avg_video_length_mins,avg_video_len_std,rpm,monthly_views,revenue_90d,len_consistency_score,subscriber_tier
1809,Consistent Volume Builders,DIY & Craft Tutorials,83689,1.9,29.78,5.4,14.1,13.5,1.46,3.47,6412,66.72,88.9,Mid (10K-100K)
2362,Consistent Volume Builders,Entertainment,125102,2.7,30.91,4.55,14.6,12.0,2.1,2.65,17322,137.47,84.1,Large (100K-500K)
846,High-Retention Niche Specialists,Education / Test Prep,14728,4.5,54.0,5.79,8.1,28.6,0.3,1.49,978,4.36,97.7,Mid (10K-100K)
3265,Emerging Dabblers,Entertainment,1672,1.1,16.58,3.37,3.2,13.0,6.85,1.2,302,1.09,48.0,Small (1K-10K)
2833,Emerging Dabblers,Education / Test Prep,821,0.9,14.0,4.08,1.7,4.7,4.07,1.2,34,0.12,69.1,Micro (<1K)
2582,Consistent Volume Builders,Travel,108614,3.8,29.37,6.03,16.8,12.8,0.94,2.65,11010,87.67,92.9,Large (100K-500K)
2254,Consistent Volume Builders,Lifestyle,145985,3.5,31.75,5.93,18.5,11.5,1.89,2.18,15977,104.55,85.7,Large (100K-500K)
1879,Consistent Volume Builders,DIY & Craft Tutorials,66972,2.3,36.08,3.43,15.6,9.9,1.75,2.95,9928,88.0,86.7,Mid (10K-100K)
2512,Consistent Volume Builders,Travel,87576,4.3,37.17,4.49,14.6,12.5,1.54,3.86,15190,175.74,88.3,Mid (10K-100K)
703,High-Retention Niche Specialists,Personal Finance,35085,3.6,55.76,3.96,5.9,14.7,1.54,1.29,1997,7.7,88.3,Mid (10K-100K)
1352,Viral Spike Chasers,DIY & Craft Tutorials,237780,2.8,22.58,8.63,14.3,6.3,2.09,2.5,20966,157.23,84.1,Large (100K-500K)
767,High-Retention Niche Specialists,Personal Finance,37278,0.9,54.0,4.13,6.3,18.5,1.48,1.01,2135,6.49,88.8,Mid (10K-100K)
1320,Viral Spike Chasers,Tech Deep-Dive Reviews,350762,2.3,15.12,6.86,9.3,5.7,5.39,1.68,40925,206.16,59.1,Large (100K-500K)
2433,Consistent Volume Builders,Food & Cooking,18043,2.3,36.16,5.86,19.5,5.2,1.7,2.6,2857,22.32,87.1,Mid (10K-100K)
1909,Consistent Volume Builders,Food & Cooking,47192,3.3,31.75,5.36,12.2,7.8,2.27,2.6,3333,26.01,82.8,Mid (10K-100K)
1119,Viral Spike Chasers,Entertainment,76070,1.3,28.18,9.58,9.1,8.7,7.42,1.81,12881,70.03,43.7,Mid (10K-100K)
3487,Emerging Dabblers,Health & Fitness Coaching,926,1.7,21.15,3.66,3.1,20.7,6.46,1.56,88,0.41,51.0,Micro (<1K)
1282,Viral Spike Chasers,Entertainment,84503,0.6,21.94,10.64,10.1,6.0,4.22,2.42,5355,38.82,68.0,Mid (10K-100K)
2891,Emerging Dabblers,Gaming,1906,0.5,19.7,4.8,2.6,1.6,3.91,1.92,369,2.12,70.3,Small (1K-10K)
3425,Emerging Dabblers,Lifestyle,1482,2.0,28.02,3.93,1.9,8.6,3.58,2.74,113,0.93,72.8,Small (1K-10K)
1591,Consistent Volume Builders,Gaming,15000,3.5,29.92,5.0,20.7,6.1,0.58,3.41,2400,24.53,95.6,Mid (10K-100K)
3019,Emerging Dabblers,Lifestyle,1505,1.9,21.58,2.24,0.9,15.2,2.78,1.72,221,1.14,78.9,Small (1K-10K)
1712,Consistent Volume Builders,Lifestyle,23039,3.2,31.75,4.41,20.5,12.4,1.97,1.2,3344,12.06,85.1,Mid (10K-100K)
1490,Viral Spike Chasers,Food & Cooking,170613,1.8,21.49,9.35,16.1,7.2,3.14,2.71,12369,100.64,76.2,Large (100K-500K)
3553,Emerging Dabblers,Health & Fitness Coaching,290,1.6,19.33,3.6,3.0,1.0,3.6,2.87,47,0.4,72.7,Micro (<1K)
3797,Emerging Dabblers,Food & Cooking,2305,1.4,22.76,4.12,3.4,17.2,2.24,2.38,271,1.93,83.0,Small (1K-10K)
3852,Emerging Dabblers,Tech Deep-Dive Reviews,1327,0.8,24.76,2.48,2.0,11.6,6.55,2.17,226,1.47,50.3,Small (1K-10K)
876,High-Retention Niche Specialists,Tech Deep-Dive Reviews,11463,3.7,56.17,5.38,5.3,13.2,1.16,1.27,755,2.87,91.2,Mid (10K-100K)
2160,Consistent Volume Builders,Lifestyle,52952,2.2,39.64,5.75,17.2,9.4,2.99,1.19,2901,10.37,77.3,Mid (10K-100K)
2662,Consistent Volume Builders,Lifestyle,36198,2.7,24.7,6.06,18.9,11.1,1.28,2.64,5484,55.2,90.3,Mid (10K-100K)
629,High-Retention Niche Specialists,Health & Fitness Coaching,50299,1.8,51.24,4.21,5.6,26.8,1.89,1.44,3468,14.99,85.7,Mid (10K-100K)
3231,Emerging Dabblers,Health & Fitness Coaching,245,2.2,12.57,3.23,1.2,15.8,3.07,1.41,35,0.15,76.7,Micro (<1K)
1751,Consistent Volume Builders,Travel,46216,4.1,33.11,4.62,11.5,6.7,2.31,3.48,2810,29.37,82.5,Mid (10K-100K)
329,High-Retention Niche Specialists,Health & Fitness Coaching,22005,3.8,53.36,6.92,7.1,13.8,1.08,1.49,4281,19.16,91.8,Mid (10K-100K)
3084,Emerging Dabblers,Food & Cooking,3160,0.5,16.2,1.77,2.9,6.6,4.91,1.54,356,1.64,62.7,Small (1K-10K)
2713,Consistent Volume Builders,Health & Fitness Coaching,162404,2.9,31.75,5.76,20.3,11.9,1.62,3.69,14159,156.68,87.7,Large (100K-500K)
3934,Emerging Dabblers,DIY & Craft Tutorials,144,0.2,22.23,3.23,1.4,4.7,6.97,1.97,24,0.14,47.1,Micro (<1K)
3178,Emerging Dabblers,TRAVEL,503,2.5,19.15,2.04,1.4,16.0,8.03,1.86,75,0.42,39.1,Micro (<1K)
1357,Viral Spike Chasers,Lifestyle,128118,2.9,32.4,7.4,6.9,8.7,2.19,1.41,7187,30.45,83.4,Large (100K-500K)
1263,Viral Spike Chasers,Gaming,110447,3.2,25.76,8.24,9.0,4.8,4.05,2.1,12719,80.07,69.3,Large (100K-500K)
1644,Consistent Volume Builders,Lifestyle,113865,2.6,32.58,4.55,20.6,11.4,1.53,1.41,21690,91.92,88.4,Large (100K-500K)
3116,Emerging Dabblers,Food & Cooking,758,1.6,20.45,2.18,1.4,9.5,3.98,1.31,102,0.4,69.8,Micro (<1K)
491,High-Retention Niche Specialists,Personal Finance,200506,3.92,53.29,5.55,6.5,23.1,0.81,1.67,36725,184.18,93.9,Large (100K-500K)
1923,Consistent Volume Builders,DIY & Craft Tutorials,56063,4.2,32.72,4.85,14.3,6.5,1.77,2.79,5928,49.68,86.6,Mid (10K-100K)
3335,Emerging Dabblers,Entertainment,559,2.0,12.03,5.13,1.9,13.8,0.52,1.97,25,0.15,96.1,Micro (<1K)
223,Subscriber Giants,Gaming,1750303,6.7,31.65,9.6,4.6,14.4,0.2,4.3,127494,1673.62,98.5,Mega (500K+)
2910,Emerging Dabblers,Education / Test Prep,1173,1.1,13.9,3.98,2.6,4.5,4.44,1.99,88,0.52,66.3,Small (1K-10K)
9,Subscriber Giants,Entertainment,1565920,4.4,42.22,5.65,12.9,17.1,3.23,4.88,67713,991.29,75.5,Mega (500K+)
3457,Emerging Dabblers,Tech Deep-Dive Reviews,282,1.9,13.82,3.74,0.7,14.6,2.19,1.41,31,0.13,83.4,Micro (<1K)
359,High-Retention Niche Specialists,Education / Test Prep,206299,2.5,53.52,6.13,6.4,21.9,1.01,0.95,27766,79.3,92.3,Large (100K-500K)
140,Subscriber Giants,Health & Fitness Coaching,5000000,6.2,40.27,6.8,12.7,9.7,2.7,5.72,796540,13672.8,79.5,Mega (500K+)
2680,Consistent Volume Builders,Entertainment,40929,1.8,27.82,3.85,19.7,13.2,1.98,3.04,2290,20.86,85.0,Mid (10K-100K)
1787,Consistent Volume Builders,Travel,49077,3.2,31.06,5.69,20.1,6.8,3.08,2.93,9727,85.53,76.6,Mid (10K-100K)
3318,Emerging Dabblers,Lifestyle,677,1.3,20.05,4.68,2.0,1.0,2.66,2.11,35,0.22,79.8,Micro (<1K)
1293,Viral Spike Chasers,Personal Finance,67451,3.0,20.11,11.37,10.2,2.8,2.95,3.29,9821,96.96,77.6,Mid (10K-100K)
1931,Consistent Volume Builders,Tech Deep-Dive Reviews,40660,2.3,32.99,4.13,17.2,7.7,2.69,2.56,3716,28.49,79.6,Mid (10K-100K)
2450,Consistent Volume Builders,Lifestyle,15000,3.7,36.26,4.17,17.8,14.0,0.2,3.36,2783,28.05,98.5,Mid (10K-100K)
2111,Consistent Volume Builders,Entertainment,126986,2.3,37.96,5.92,14.2,10.6,3.47,2.33,6715,46.97,73.7,Large (100K-500K)
2422,Consistent Volume Builders,DIY & Craft Tutorials,66924,3.5,22.69,4.92,16.8,8.4,1.28,3.13,10333,97.1,90.3,Mid (10K-100K)
3939,Emerging Dabblers,Lifestyle,1238,1.0,15.75,3.23,0.8,10.8,2.26,1.81,220,1.33,82.9,Small (1K-10K)
1003,Viral Spike Chasers,Lifestyle,554874,1.0,24.09,9.01,13.6,5.9,5.38,1.71,91987,472.48,59.2,Mega (500K+)
680,High-Retention Niche Specialists,Health & Fitness Coaching,100105,2.2,51.01,4.48,7.0,9.8,1.7,1.45,7599,33.02,87.1,Large (100K-500K)
1120,Viral Spike Chasers,Entertainment,96209,2.7,24.41,7.06,9.5,5.7,3.4,0.53,8378,13.24,74.2,Mid (10K-100K)
3657,Emerging Dabblers,Education / Test Prep,1391,1.4,24.47,2.61,1.7,15.0,9.04,2.43,176,1.28,31.4,Small (1K-10K)
3240,Emerging Dabblers,Education / Test Prep,1775,0.2,22.05,2.74,2.2,9.0,4.1,1.81,113,0.62,68.9,Small (1K-10K)
1997,Consistent Volume Builders,DIY & Craft Tutorials,162277,3.8,35.81,4.37,13.1,8.3,0.84,2.49,24584,183.79,93.6,Large (100K-500K)
2783,Emerging Dabblers,Food & Cooking,496,2.3,17.05,3.29,1.5,6.2,3.49,1.81,85,0.56,73.5,Micro (<1K)
1956,Consistent Volume Builders,Personal Finance,86327,6.2,31.43,3.87,15.8,9.9,1.63,1.95,11342,66.29,87.6,Mid (10K-100K)
1701,Consistent Volume Builders,DIY & Craft Tutorials,29538,2.3,30.2,3.23,16.2,13.1,1.44,2.39,2069,14.84,89.1,Mid (10K-100K)
2235,Consistent Volume Builders,Personal Finance,88532,4.2,29.73,5.3,27.7,9.7,1.97,3.24,15288,148.44,85.1,Mid (10K-100K)
3221,Emerging Dabblers,Education / Test Prep,5944,0.7,23.42,1.59,2.0,3.3,5.54,1.89,1007,5.72,58.0,Small (1K-10K)
2196,Consistent Volume Builders,Food & Cooking,138604,2.9,35.6,3.9,17.1,8.0,1.0,3.18,25778,245.63,92.4,Large (100K-500K)
3620,Emerging Dabblers,Tech Deep-Dive Reviews,623,1.3,26.52,3.67,0.9,10.8,2.79,1.36,41,0.17,78.8,Micro (<1K)
670,High-Retention Niche Specialists,Education / Test Prep,86916,1.7,52.75,5.18,6.0,17.3,1.26,1.17,16160,56.54,90.4,Mid (10K-100K)
3811,Emerging Dabblers,GAMING,1538,1.0,19.16,3.13,4.5,19.2,4.66,2.63,234,1.85,64.6,Small (1K-10K)
1197,Viral Spike Chasers,Health & Fitness Coaching,85969,3.7,25.95,8.33,12.3,4.4,5.1,1.31,16173,63.49,61.3,Mid (10K-100K)
3882,Emerging Dabblers,Travel,679,0.2,11.07,3.39,2.6,13.5,4.13,1.71,46,0.24,68.7,Micro (<1K)
1039,Viral Spike Chasers,Travel,238353,1.2,20.18,8.92,10.4,1.9,5.52,2.09,16936,60.12,58.1,Large (100K-500K)
1444,Viral Spike Chasers,Gaming,90048,2.8,26.24,5.92,12.8,11.8,5.52,2.71,17314,140.53,58.1,Mid (10K-100K)
2023,Consistent Volume Builders,Food & Cooking,22656,2.9,25.63,6.4,22.1,10.5,1.47,2.64,926,5.22,88.8,Mid (10K-100K)
1553,Consistent Volume Builders,DIY & Craft Tutorials,51040,6.6,27.95,5.19,20.9,13.7,1.84,2.93,9166,80.44,86.0,Mid (10K-100K)
3331,Emerging Dabblers,Entertainment,341,1.4,20.57,3.33,1.9,20.1,2.25,2.49,31,0.23,82.9,Micro (<1K)
3718,Emerging Dabblers,Gaming,3965,1.3,23.31,3.44,2.5,9.9,3.82,1.69,210,1.06,71.0,Small (1K-10K)
1852,Consistent Volume Builders,Lifestyle,45855,0.2,34.82,5.05,21.0,14.6,1.56,1.79,2219,11.92,88.2,Mid (10K-100K)
1765,Consistent Volume Builders,Travel,35898,2.7,34.87,3.44,19.7,13.9,2.14,2.64,3253,28.67,83.8,Mid (10K-100K)
3504,Emerging Dabblers,Tech Deep-Dive Reviews,1483,2.3,23.0,2.14,1.9,12.1,2.63,1.8,131,0.71,80.0,Small (1K-10K)
296,Subscriber Giants,Personal Finance,1750242,5.7,40.72,4.03,8.6,13.6,1.81,2.93,157410,1384.87,86.3,Mega (500K+)
1849,Consistent Volume Builders,Tech Deep-Dive Reviews,77210,1.2,33.99,3.93,11.3,9.0,2.26,2.97,10023,89.42,82.9,Mid (10K-100K)
3287,Emerging Dabblers,Education / Test Prep,2161,0.9,19.33,1.95,1.1,7.4,3.82,1.79,231,1.24,71.0,Small (1K-10K)
2239,Consistent Volume Builders,Food & Cooking,28029,4.0,32.81,4.85,21.7,10.8,2.1,2.93,2696,23.73,84.1,Mid (10K-100K)
352,High-Retention Niche Specialists,Food & Cooking,250000,5.2,53.23,5.94,6.9,14.8,0.33,1.45,18268,79.65,97.5,Large (100K-500K)
1675,Consistent Volume Builders,Health & Fitness Coaching,34980,2.9,30.65,4.51,15.4,7.7,2.15,1.38,5992,24.88,83.7,Mid (10K-100K)
2496,Consistent Volume Builders,DIY & Craft Tutorials,27242,0.9,32.37,5.23,18.6,7.0,1.58,1.95,1842,10.8,88.0,Mid (10K-100K)
1528,Viral Spike Chasers,Gaming,260166,4.8,30.99,10.31,11.8,7.5,6.12,2.12,35713,227.18,53.6,Large (100K-500K)
161,Subscriber Giants,Tech Deep-Dive Reviews,907174,7.7,37.42,6.11,16.7,14.0,3.55,4.83,81885,1185.92,73.1,Mega (500K+)
571,High-Retention Niche Specialists,Tech Deep-Dive Reviews,42619,3.6,50.54,5.69,5.2,23.0,1.78,1.33,4991,19.94,86.5,Mid (10K-100K)
3336,Emerging Dabblers,Gaming,231,1.0,19.33,3.19,2.1,13.0,4.35,1.95,20,0.12,67.0,Micro (<1K)
2458,Consistent Volume Builders,Personal Finance,167309,3.2,29.69,4.37,21.6,11.8,1.51,2.06,9327,57.61,88.5,Large (100K-500K)
2285,Consistent Volume Builders,DIY & Craft Tutorials,73448,3.8,30.12,3.41,21.9,13.4,1.19,2.07,5808,36.14,91.0,Mid (10K-100K)
1715,Consistent Volume Builders,Personal Finance,137687,3.3,32.57,4.85,12.7,10.7,2.21,2.59,25738,200.14,83.2,Large (100K-500K)
3419,Emerging Dabblers,DIY & Craft Tutorials,885,0.6,22.34,2.71,0.7,17.2,7.92,1.74,102,0.53,39.9,Micro (<1K)
2306,Consistent Volume Builders,Travel,57088,1.1,37.44,5.02,13.3,4.9,1.64,3.38,8974,90.92,87.6,Mid (10K-100K)
2473,Consistent Volume Builders,DIY & Craft Tutorials,24297,2.4,39.0,4.27,14.7,13.5,1.72,2.53,4692,35.64,86.9,Mid (10K-100K)
2210,Consistent Volume Builders,Food & Cooking,69722,3.0,26.37,4.41,22.8,11.6,2.02,1.97,9342,55.12,84.7,Mid (10K-100K)
2705,Consistent Volume Builders,DIY & Craft Tutorials,17833,4.8,31.66,5.2,19.7,11.0,1.95,2.35,2807,19.75,85.2,Mid (10K-100K)
1142,Viral Spike Chasers,Gaming,202050,1.9,24.81,9.43,11.3,3.8,4.57,1.8,11411,61.53,65.3,Large (100K-500K)
3535,Emerging Dabblers,Food & Cooking,425,1.3,25.08,2.26,4.1,14.7,5.22,1.14,73,0.25,60.4,Micro (<1K)
1455,Viral Spike Chasers,Tech Deep-Dive Reviews,61255,1.6,30.53,7.87,11.0,12.1,3.59,1.21,9254,33.7,72.8,Mid (10K-100K)
1796,Consistent Volume Builders,Food & Cooking,78178,2.9,26.95,5.59,19.9,7.1,1.31,2.48,7247,53.85,90.1,Mid (10K-100K)
3102,Emerging Dabblers,Travel,763,0.4,19.44,2.01,3.0,20.2,4.62,3.03,129,1.17,64.9,Micro (<1K)
3856,Emerging Dabblers,Entertainment,584,1.5,20.35,3.23,2.2,16.4,8.76,2.18,56,0.37,33.5,Micro (<1K)
1246,Viral Spike Chasers,DIY & Craft Tutorials,47654,1.3,26.77,8.52,9.6,8.9,2.18,1.98,4399,26.1,83.5,Mid (10K-100K)
1116,Viral Spike Chasers,Personal Finance,600000,2.2,22.51,7.79,7.4,9.4,1.92,3.5,116046,1217.15,85.4,Mega (500K+)
1698,Consistent Volume Builders,travel,36101,2.9,37.16,3.91,15.4,8.9,0.2,3.22,2355,22.78,98.5,Mid (10K-100K)
1842,Consistent Volume Builders,Education / Test Prep,56313,4.2,30.62,4.74,19.3,11.9,1.35,2.86,8911,76.45,89.8,Mid (10K-100K)
639,High-Retention Niche Specialists,Tech Deep-Dive Reviews,224918,1.8,51.76,5.72,7.0,26.1,0.2,0.77,17518,40.24,98.5,Large (100K-500K)
3815,Emerging Dabblers,Entertainment,100,1.5,23.96,1.67,2.3,33.3,5.03,1.58,17,0.08,61.8,Micro (<1K)
2039,Consistent Volume Builders,Lifestyle,112054,2.9,30.7,4.43,17.3,12.1,2.14,2.1,21862,137.47,83.8,Large (100K-500K)
3428,Emerging Dabblers,Personal Finance,382,1.0,11.71,3.68,1.2,15.7,6.29,1.52,66,0.3,52.3,Micro (<1K)
2151,Consistent Volume Builders,Travel,57692,3.0,32.51,4.09,16.7,7.4,2.07,2.49,8973,66.99,84.3,Mid (10K-100K)
1478,Viral Spike Chasers,Gaming,109892,2.4,13.06,8.9,8.7,10.4,5.31,3.16,11852,112.38,59.7,Large (100K-500K)
3586,Emerging Dabblers,Education / Test Prep,409,1.4,19.33,4.69,3.1,4.1,3.94,1.43,55,0.24,70.1,Micro (<1K)
583,High-Retention Niche Specialists,Personal Finance,12544,2.4,57.49,5.16,7.1,24.5,1.38,0.93,656,1.83,89.5,Mid (10K-100K)
3973,Emerging Dabblers,Personal Finance,6018,0.6,25.36,3.23,3.9,4.6,7.56,2.16,544,3.52,42.6,Small (1K-10K)
3783,Emerging Dabblers,Food & Cooking,335,1.4,19.21,4.74,0.8,23.3,5.1,2.23,36,0.24,61.3,Micro (<1K)
3780,Emerging Dabblers,Lifestyle,1445,0.8,18.35,3.23,5.1,14.5,2.93,2.16,156,1.01,77.8,Small (1K-10K)
3206,Emerging Dabblers,DIY & Craft Tutorials,691,0.3,22.32,5.95,1.5,10.5,5.76,1.21,61,0.22,56.3,Micro (<1K)
546,High-Retention Niche Specialists,Tech Deep-Dive Reviews,35104,2.1,54.22,5.64,5.6,11.3,1.44,1.7,3789,19.33,89.1,Mid (10K-100K)
592,High-Retention Niche Specialists,GAMING,59146,2.6,55.78,3.83,7.5,12.4,1.73,1.41,8454,35.72,86.9,Mid (10K-100K)
3726,Emerging Dabblers,Gaming,1131,0.2,21.74,2.52,0.5,9.0,1.74,1.58,134,0.64,86.8,Small (1K-10K)
1942,Consistent Volume Builders,Food & Cooking,126001,3.5,29.95,6.08,18.1,11.7,1.54,3.61,8857,95.8,88.3,Large (100K-500K)
1134,Viral Spike Chasers,DIY & Craft Tutorials,136132,2.2,24.27,6.9,11.0,5.1,5.56,1.42,25945,110.61,57.8,Large (100K-500K)
1639,Consistent Volume Builders,Lifestyle,82100,4.3,28.94,4.11,27.4,13.0,2.78,2.64,14389,61.46,78.9,Mid (10K-100K)
624,High-Retention Niche Specialists,Health & Fitness Coaching,32862,1.1,57.31,6.5,6.7,24.4,0.63,1.23,1880,6.94,95.2,Mid (10K-100K)
3306,Emerging Dabblers,DIY & Craft Tutorials,1040,0.2,18.84,2.83,1.2,2.0,7.74,1.77,132,0.7,41.3,Small (1K-10K)
3678,Emerging Dabblers,Health & Fitness Coaching,3187,0.5,17.8,4.11,2.2,4.5,1.87,1.11,589,1.95,85.8,Small (1K-10K)
2616,Consistent Volume Builders,Travel,38978,3.2,35.84,5.79,13.7,9.8,1.35,2.39,6005,43.04,89.8,Mid (10K-100K)
3755,Emerging Dabblers,Travel,655,1.1,17.64,1.61,0.9,7.7,3.47,2.73,56,0.46,73.7,Micro (<1K)
3031,Emerging Dabblers,Tech Deep-Dive Reviews,533,2.5,14.3,4.03,2.6,7.0,4.36,1.81,94,0.49,66.9,Micro (<1K)
2117,Consistent Volume Builders,DIY & Craft Tutorials,69360,1.5,34.57,5.0,13.4,11.8,2.7,2.18,3519,23.01,79.5,Mid (10K-100K)
2242,Consistent Volume Builders,Entertainment,187602,3.2,31.75,5.44,18.2,11.8,1.12,2.84,23255,198.21,91.5,Large (100K-500K)
2821,Emerging Dabblers,Food & Cooking,3975,1.2,22.52,2.54,4.7,14.8,4.41,1.07,531,1.7,66.5,Small (1K-10K)
1891,Consistent Volume Builders,Travel,220000,3.7,30.69,5.09,9.9,8.0,0.62,2.64,21555,121.59,95.3,Large (100K-500K)
3284,Emerging Dabblers,Tech Deep-Dive Reviews,943,0.7,19.33,3.93,1.6,4.7,8.2,0.92,142,0.39,37.8,Micro (<1K)
1389,Viral Spike Chasers,Entertainment,108350,2.5,14.39,10.42,8.6,5.0,5.52,2.3,14229,98.12,58.1,Large (100K-500K)
2745,Consistent Volume Builders,Food & Cooking,67491,1.7,37.03,5.42,16.3,16.1,2.63,1.79,12088,64.79,80.0,Mid (10K-100K)
2653,Consistent Volume Builders,Lifestyle,98546,0.8,35.23,5.11,16.4,11.2,0.66,3.05,10743,98.43,95.0,Mid (10K-100K)
2274,Consistent Volume Builders,Travel,39523,0.7,35.16,3.55,22.6,9.3,1.06,3.21,5927,57.09,92.0,Mid (10K-100K)
1292,Viral Spike Chasers,Travel,138701,1.9,25.05,6.78,11.1,9.2,3.13,2.11,5760,36.46,76.3,Large (100K-500K)
2071,Consistent Volume Builders,DIY & Craft Tutorials,57502,2.4,37.55,4.6,21.6,7.6,1.19,2.59,6913,53.63,91.0,Mid (10K-100K)
1801,Consistent Volume Builders,Lifestyle,19428,2.6,28.14,4.98,12.7,9.8,0.78,3.51,2789,29.37,94.1,Mid (10K-100K)
2740,Consistent Volume Builders,Food & Cooking,108681,2.9,32.34,5.31,15.3,9.0,2.63,0.87,8020,20.9,80.0,Large (100K-500K)
2575,Consistent Volume Builders,Travel,61837,2.8,29.47,3.82,21.4,7.2,0.28,3.36,4256,42.87,97.9,Mid (10K-100K)
1642,Consistent Volume Builders,DIY & Craft Tutorials,91315,2.3,35.27,6.01,13.7,8.9,4.33,3.05,12217,111.61,67.1,Mid (10K-100K)
755,High-Retention Niche Specialists,Tech Deep-Dive Reviews,35559,5.8,51.66,5.72,5.7,20.8,1.93,1.24,4536,16.89,85.4,Mid (10K-100K)
1963,Consistent Volume Builders,Personal Finance,36504,2.9,30.89,4.71,17.3,9.0,1.99,2.64,3896,51.06,84.9,Mid (10K-100K)
85,Subscriber Giants,DIY & Craft Tutorials,794346,2.9,42.12,5.86,13.0,17.5,1.01,5.03,153492,2314.56,92.3,Mega (500K+)
3472,Emerging Dabblers,Personal Finance,632,0.5,13.35,3.73,3.9,3.4,4.31,1.85,46,0.26,67.3,Micro (<1K)
3617,Emerging Dabblers,Entertainment,1076,1.8,23.37,2.3,2.9,17.4,4.87,2.01,179,1.08,63.1,Small (1K-10K)
2415,Consistent Volume Builders,Food & Cooking,55296,3.6,26.62,4.01,22.4,12.1,2.21,3.08,9617,88.77,83.2,Mid (10K-100K)
1689,Consistent Volume Builders,Lifestyle,51140,3.1,35.11,4.35,17.8,15.0,0.67,2.92,7522,65.79,94.9,Mid (10K-100K)
826,High-Retention Niche Specialists,Personal Finance,93878,3.9,53.48,7.11,5.7,13.9,0.59,0.8,16379,39.38,95.5,Mid (10K-100K)
1232,Viral Spike Chasers,Entertainment,210129,1.2,18.78,6.93,8.8,7.4,6.25,1.64,18163,89.62,52.6,Large (100K-500K)
614,High-Retention Niche Specialists,Tech Deep-Dive Reviews,110562,5.1,47.68,3.01,6.9,25.2,1.73,1.01,13815,41.84,86.9,Large (100K-500K)
1748,Consistent Volume Builders,Food & Cooking,81737,2.8,32.76,5.19,23.0,12.8,1.58,2.72,9976,81.5,88.0,Mid (10K-100K)
3729,Emerging Dabblers,DIY & Craft Tutorials,947,1.5,13.28,3.96,2.3,10.8,5.65,2.27,106,0.72,57.1,Micro (<1K)
857,High-Retention Niche Specialists,Health & Fitness Coaching,152175,3.5,61.18,5.72,5.1,21.6,1.67,1.05,10495,33.03,87.3,Large (100K-500K)
1902,Consistent Volume Builders,DIY & Craft Tutorials,27614,2.1,31.31,3.45,20.0,13.1,2.43,3.99,4235,50.73,81.6,Mid (10K-100K)
1588,Consistent Volume Builders,Travel,33768,4.4,37.9,4.0,17.7,9.1,1.77,3.81,4156,47.52,86.6,Mid (10K-100K)
2493,Consistent Volume Builders,Travel,66079,2.4,30.12,4.98,21.7,7.8,2.07,2.79,4388,36.74,84.3,Mid (10K-100K)
3938,Emerging Dabblers,Travel,478,0.7,20.54,2.6,1.0,11.2,6.69,1.65,86,0.43,49.2,Micro (<1K)
401,High-Retention Niche Specialists,Health & Fitness Coaching,13154,4.0,49.34,6.11,7.2,17.5,0.2,0.99,1850,5.49,98.5,Mid (10K-100K)
2678,Consistent Volume Builders,Travel,32959,1.9,31.61,5.2,13.4,10.3,1.43,2.98,3044,27.18,89.2,Mid (10K-100K)
3469,Emerging Dabblers,Tech Deep-Dive Reviews,267,1.1,25.08,2.84,1.5,18.8,3.89,0.93,25,0.07,70.5,Micro (<1K)
132,Subscriber Giants,Entertainment,715811,6.9,44.64,7.35,13.4,19.9,0.93,4.5,82792,1118.06,92.9,Mega (500K+)
338,High-Retention Niche Specialists,Education / Test Prep,63799,2.5,53.04,4.16,5.0,20.4,2.04,1.66,11786,58.76,84.5,Mid (10K-100K)
984,High-Retention Niche Specialists,Tech Deep-Dive Reviews,71547,4.4,53.18,2.82,6.8,20.0,0.72,1.47,5269,23.26,94.5,Mid (10K-100K)
3594,Emerging Dabblers,Food & Cooking,1063,0.8,16.0,3.23,0.6,1.0,2.97,1.2,85,0.31,77.5,Small (1K-10K)
1230,Viral Spike Chasers,Lifestyle,600000,1.8,19.49,8.63,10.6,7.6,5.65,2.93,53562,470.22,57.1,Mega (500K+)
1372,Viral Spike Chasers,Entertainment,118941,0.2,18.86,7.35,8.4,3.2,3.77,1.82,7732,42.14,71.4,Large (100K-500K)
650,High-Retention Niche Specialists,Education / Test Prep,234377,1.5,55.56,4.86,2.5,19.2,1.44,1.08,32158,104.63,89.1,Large (100K-500K)
1271,Viral Spike Chasers,DIY & Craft Tutorials,146886,1.7,16.18,8.9,10.7,5.7,6.63,2.09,28461,259.6,49.7,Large (100K-500K)
695,High-Retention Niche Specialists,Education / Test Prep,94900,6.4,53.84,7.23,4.7,25.4,0.78,1.25,16471,43.25,94.1,Mid (10K-100K)
922,High-Retention Niche Specialists,Personal Finance,79474,4.1,55.15,4.78,8.9,18.0,1.27,0.33,13353,13.12,90.4,Mid (10K-100K)
3372,Emerging Dabblers,Education / Test Prep,229,0.2,22.74,3.23,3.4,13.5,3.87,2.68,27,0.22,70.6,Micro (<1K)
1978,Consistent Volume Builders,Food & Cooking,25858,4.7,36.3,4.73,22.6,14.2,1.22,2.02,3143,19.01,90.7,Mid (10K-100K)
2627,Consistent Volume Builders,Travel,49724,4.3,31.55,4.71,15.0,10.8,1.15,1.93,6133,35.59,91.3,Mid (10K-100K)
